,path,label
196,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1045.mp3,0
197,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1045_aug1(1).mp3,0
198,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1046.mp3,0
199,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1046_aug1(1).mp3,0
200,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1047.mp3,0
201,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1047_aug1(1).mp3,0
202,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1048.mp3,0
203,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Cat_Angry1048_aug1(1).mp3,0
204,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01303.mp3,0
205,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01303_aug1(1).mp3,0
206,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01305.mp3,0
207,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01305_aug1(1).mp3,0
208,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01306.mp3,0
209,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01306_aug1(1).mp3,0
210,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01307.mp3,0
211,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01307_aug1(1).mp3,0
212,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01322.mp3,0
213,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01322_aug1(1).mp3,0
214,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01323.mp3,0
215,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01323_aug1(1).mp3,0
216,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01339.mp3,0
217,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01339_aug1(1).mp3,0
218,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01340.mp3,0
219,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01340_aug1(1).mp3,0
220,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01344.mp3,0
221,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01344_aug1(1).mp3,0
222,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0136.mp3,0
223,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0136_aug1(1).mp3,0
224,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0138.mp3,0
225,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0138_aug1(1).mp3,0
226,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0139.mp3,0
227,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0139_aug1(1).mp3,0
228,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0140.mp3,0
229,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01407.mp3,0
230,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01407_aug1(1).mp3,0
231,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01408.mp3,0
232,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01408_aug1(1).mp3,0
233,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0140_aug1(1).mp3,0
234,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0141.mp3,0
235,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01416.mp3,0
236,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01416_aug1(1).mp3,0
237,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01417.mp3,0
238,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01417_aug1(1).mp3,0
239,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0141_aug1(1).mp3,0
240,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0142.mp3,0
241,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01420.mp3,0
242,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01420_aug1(1).mp3,0
243,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0142_aug1(1).mp3,0
244,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0143.mp3,0
245,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01431.mp3,0
246,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01431_aug1(1).mp3,0
247,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01435.mp3,0
248,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01435_aug1(1).mp3,0
249,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01436.mp3,0
250,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01436_aug1(1).mp3,0
251,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01437.mp3,0
252,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01437_aug1(1).mp3,0
253,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01438.mp3,0
254,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01438_aug1(1).mp3,0
255,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0143_aug1(1).mp3,0
256,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0144.mp3,0
257,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01441.mp3,0
258,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01441_aug1(1).mp3,0
259,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01442.mp3,0
260,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01442_aug1(1).mp3,0
261,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01446.mp3,0
262,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01446_aug1(1).mp3,0
263,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01447.mp3,0
264,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01447_aug1(1).mp3,0
265,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0144_aug1(1).mp3,0
266,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01452.mp3,0
267,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01452_aug1(1).mp3,0
268,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01453.mp3,0
269,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01453_aug1(1).mp3,0
270,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01454.mp3,0
271,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01454_aug1(1).mp3,0
272,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01456.mp3,0
273,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01456_aug1(1).mp3,0
274,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01458.mp3,0
275,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01458_aug1(1).mp3,0
276,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01463.mp3,0
277,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01463_aug1(1).mp3,0
278,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01476 (2).mp3,0
279,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01476 (2)_aug1(1).mp3,0
280,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01476.mp3,0
281,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01476_aug1(1).mp3,0
282,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01477 (2).mp3,0
283,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01477 (2)_aug1(1).mp3,0
284,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01477.mp3,0
285,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01477_aug1(1).mp3,0
286,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01478.mp3,0
287,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01478_aug1(1).mp3,0
288,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01479.mp3,0
289,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01479_aug1(1).mp3,0
290,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0148.mp3,0
291,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01480.mp3,0
292,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01480_aug1(1).mp3,0
293,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01481.mp3,0
294,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01481_aug1(1).mp3,0
295,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01482 (2).mp3,0
296,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01482 (2)_aug1(1).mp3,0
297,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0148_aug1(1).mp3,0
298,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0149.mp3,0
299,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01493.mp3,0
300,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01493_aug1(1).mp3,0
301,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01494.mp3,0
302,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01494_aug1(1).mp3,0
303,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01495.mp3,0
304,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01495_aug1(1).mp3,0
305,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01496.mp3,0
306,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01496_aug1(1).mp3,0
307,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01497 (2).mp3,0
308,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01497 (2)_aug1(1).mp3,0
309,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01498.mp3,0
310,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01498_aug1(1).mp3,0
311,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01499.mp3,0
312,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01499_aug1(1).mp3,0
313,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0149_aug1(1).mp3,0
314,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01501.mp3,0
315,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01501_aug1(1).mp3,0
316,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01502.mp3,0
317,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01502_aug1(1).mp3,0
318,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01503.mp3,0
319,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01503_aug1(1).mp3,0
320,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01504.mp3,0
321,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr01504_aug1(1).mp3,0
322,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0161.mp3,0
323,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0161_aug1(1).mp3,0
324,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0162.mp3,0
325,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0162_aug1(1).mp3,0
326,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0163.mp3,0
327,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0163_aug1(1).mp3,0
328,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0164.mp3,0
329,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0164_aug1(1).mp3,0
330,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0166.mp3,0
331,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0166_aug1(1).mp3,0
332,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0167.mp3,0
333,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0167_aug1(1).mp3,0
334,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0168.mp3,0
335,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0168_aug1(1).mp3,0
336,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0169.mp3,0
337,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/cat_flickr0169_aug1(1).mp3,0
338,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9001Ang (2).mp3,0
339,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9001Ang (2)_aug1(1).mp3,0
340,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9004Ang.mp3,0
341,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9004Ang_aug1(1).mp3,0
342,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9011Ang.mp3,0
343,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/Edit9011Ang_aug1(1).mp3,0
344,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (1).mp3,0
345,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (1)_aug1(1).mp3,0
346,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (2).mp3,0
347,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (2)_aug1(1).mp3,0
348,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (3).mp3,0
349,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (3)_aug1(1).mp3,0
350,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (4).mp3,0
351,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (4)_aug1(1).mp3,0
352,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (5).mp3,0
353,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (5)_aug1(1).mp3,0
354,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (6).mp3,0
355,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (6)_aug1(1).mp3,0
356,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (7).mp3,0
357,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (7)_aug1(1).mp3,0
358,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (8).mp3,0
359,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (8)_aug1(1).mp3,0
360,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (9).mp3,0
361,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/FIGHT_CONFUSION (9)_aug1(1).mp3,0
362,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1002Ang.mp3,0
363,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1002Ang_aug1(1).mp3,0
364,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1003Ang.mp3,0
365,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1003Ang_aug1(1).mp3,0
366,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1008Ang.mp3,0
367,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1008Ang_aug1(1).mp3,0
368,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1010Ang.mp3,0
369,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1010Ang_aug1(1).mp3,0
370,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1057Ang.mp3,0
371,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1057Ang_aug1(1).mp3,0
372,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1070Ang.mp3,0
373,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1070Ang_aug1(1).mp3,0
374,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1209Ang.mp3,0
375,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1209Ang_aug1(1).mp3,0
376,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1261Ang.mp3,0
377,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1261Ang_aug1(1).mp3,0
378,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1262Ang.mp3,0
379,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1262Ang_aug1(1).mp3,0
380,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1263Ang.mp3,0
381,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1263Ang_aug1(1).mp3,0
382,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1264Ang.mp3,0
383,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Angry/LastEntry_cat1264Ang_aug1(1).mp3,0
